danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,artist,title,date,chart,trend,streams,region,genre
0.708,0.794,1,-4.409,0,0.306,0.0763,0,0.168,0.69,90.125,audio_features,3MrTi2XjvQCZm8V1P1ryuR,spotify:track:3MrTi2XjvQCZm8V1P1ryuR,https://api.spotify.com/v1/tracks/3MrTi2XjvQCZm8V1P1ryuR,https://api.spotify.com/v1/audio-analysis/3MrTi2XjvQCZm8V1P1ryuR,171681,4,5.0,Samra,Cataleya,2018-11-09,top200,NEW_ENTRY,397596.0,Germany,alt z
0.84,0.871,5,-5.994,0,0.0369,0.0372,0.000888,0.123,0.668,123.086,audio_features,28r8yfatcoOTY7ZjqhKaJM,spotify:track:28r8yfatcoOTY7ZjqhKaJM,https://api.spotify.com/v1/tracks/28r8yfatcoOTY7ZjqhKaJM,https://api.spotify.com/v1/audio-analysis/28r8yfatcoOTY7ZjqhKaJM,155677,4,3.0,RAF Camora,Vendetta,2019-08-30,top200,NEW_ENTRY,701266.0,Germany,hip hop
0.67,0.928,0,-3.608,1,0.0443,0.0504,0,0.134,0.768,139.981,audio_features,35ac3gdxwVTwYV2P1GC84h,spotify:track:35ac3gdxwVTwYV2P1GC84h,https://api.spotify.com/v1/tracks/35ac3gdxwVTwYV2P1GC84h,https://api.spotify.com/v1/audio-analysis/35ac3gdxwVTwYV2P1GC84h,215355,4,3.0,"Die Sacknähte, Ikke Hüftgold",Unten kommt die Gurke rein,2021-11-26,top200,NEW_ENTRY,602597.0,Germany,partyschlager
0.835,0.42,8,-8.508,1,0.495,0.543,3.52e-06,0.126,0.344,139.997,audio_features,2m7m1EMhMP02OhBZOWkdUV,spotify:track:2m7m1EMhMP02OhBZOWkdUV,https://api.spotify.com/v1/tracks/2m7m1EMhMP02OhBZOWkdUV,https://api.spotify.com/v1/audio-analysis/2m7m1EMhMP02OhBZOWkdUV,187280,4,2.0,Luciano,SUICIDE DOORS,2021-01-08,top200,NEW_ENTRY,539611.0,Germany,classical
0.892,0.547,5,-5.709,0,0.0857,0.0413,5.44e-06,0.103,0.512,103.97,audio_features,0K5vPCPPPQYzrKHc17qB1I,spotify:track:0K5vPCPPPQYzrKHc17qB1I,https://api.spotify.com/v1/tracks/0K5vPCPPPQYzrKHc17qB1I,https://api.spotify.com/v1/audio-analysis/0K5vPCPPPQYzrKHc17qB1I,180804,4,7.0,"Dhurata Dora, Azet",Lass los,2020-02-28,top200,NEW_ENTRY,485464.0,Germany,hip hop
0.785,0.611,10,-5.406,0,0.257,0.185,0,0.14,0.571,103.821,audio_features,6zltHqh8Xjg6Rr6skelFdm,spotify:track:6zltHqh8Xjg6Rr6skelFdm,https://api.spotify.com/v1/tracks/6zltHqh8Xjg6Rr6skelFdm,https://api.spotify.com/v1/audio-analysis/6zltHqh8Xjg6Rr6skelFdm,160627,4,10.0,"KALIM, Nimo",Lowrider,2019-10-11,top200,NEW_ENTRY,452822.0,Germany,hip hop
0.808,0.463,0,-10.653,0,0.156,0.234,5.16e-05,0.116,0.692,98.02,audio_features,4ImCq9zxImWzZijKlMyppJ,spotify:track:4ImCq9zxImWzZijKlMyppJ,https://api.spotify.com/v1/tracks/4ImCq9zxImWzZijKlMyppJ,https://api.spotify.com/v1/audio-analysis/4ImCq9zxImWzZijKlMyppJ,166555,4,3.0,"reezy, Nimo",TRANCE,2020-11-27,top200,NEW_ENTRY,404739.0,Germany,hip hop
0.759,0.792,0,-4.684,0,0.0719,0.13,0,0.106,0.862,76.032,audio_features,02y8kYqCkzAxVqLEsnIXNS,spotify:track:02y8kYqCkzAxVqLEsnIXNS,https://api.spotify.com/v1/tracks/02y8kYqCkzAxVqLEsnIXNS,https://api.spotify.com/v1/audio-analysis/02y8kYqCkzAxVqLEsnIXNS,156828,4,8.0,"Ali471, MERO",Regen,2021-01-22,top200,NEW_ENTRY,337105.0,Germany,hip hop
0.772,0.799,5,-3.481,0,0.291,0.104,0,0.111,0.449,97.029,audio_features,3RgJvQlTg7tp5mXtylDXYx,spotify:track:3RgJvQlTg7tp5mXtylDXYx,https://api.spotify.com/v1/tracks/3RgJvQlTg7tp5mXtylDXYx,https://api.spotify.com/v1/audio-analysis/3RgJvQlTg7tp5mXtylDXYx,152299,4,3.0,Samra,Schüsse im Regen,2020-02-21,top200,NEW_ENTRY,700952.0,Germany,alt z
0.597,0.632,1,-5.792,1,0.054,0.698,0.00191,0.129,0.42,84.915,audio_features,5T7pVU8KMd7hpyqfWt0nhy,spotify:track:5T7pVU8KMd7hpyqfWt0nhy,https://api.spotify.com/v1/tracks/5T7pVU8KMd7hpyqfWt0nhy,https://api.spotify.com/v1/audio-analysis/5T7pVU8KMd7hpyqfWt0nhy,196518,4,4.0,"Capital Bra, Jamule",Aventador,2021-03-05,top200,NEW_ENTRY,710569.0,Germany,hip hop
0.591,0.888,1,-3.161,1,0.274,0.105,2.63e-05,0.0928,0.574,126.881,audio_features,4Rif4wqdvzy84dhP1apC4Y,spotify:track:4Rif4wqdvzy84dhP1apC4Y,https://api.spotify.com/v1/tracks/4Rif4wqdvzy84dhP1apC4Y,https://api.spotify.com/v1/audio-analysis/4Rif4wqdvzy84dhP1apC4Y,245000,5,1.0,"Kalazh44, Capital Bra, Samra, Nimo, Luciano",Royal Rumble,2019-06-14,top200,NEW_ENTRY,967643.0,Germany,hip hop
0.768,0.854,1,-4.086,1,0.26,0.119,0,0.302,0.658,91.995,audio_features,0w7Yk16SqMY7BioZktmcYm,spotify:track:0w7Yk16SqMY7BioZktmcYm,https://api.spotify.com/v1/tracks/0w7Yk16SqMY7BioZktmcYm,https://api.spotify.com/v1/audio-analysis/0w7Yk16SqMY7BioZktmcYm,176000,4,6.0,"Gringo, 6ix9ine",GIGI (ZKITTLEZ),2018-08-03,top200,NEW_ENTRY,437369.0,Germany,hip hop
0.859,0.549,9,-8.85,0,0.291,0.471,0,0.114,0.437,139.99,audio_features,0dUjcVPXy2Npz7RAmylgOS,spotify:track:0dUjcVPXy2Npz7RAmylgOS,https://api.spotify.com/v1/tracks/0dUjcVPXy2Npz7RAmylgOS,https://api.spotify.com/v1/audio-analysis/0dUjcVPXy2Npz7RAmylgOS,197475,4,3.0,Shirin David,Orbit,2019-01-25,top200,NEW_ENTRY,688073.0,Germany,rap
0.698,0.733,7,-5.251,0,0.0905,0.148,0,0.133,0.703,180.07,audio_features,6kxErsVgalFeBlxRfHCuUv,spotify:track:6kxErsVgalFeBlxRfHCuUv,https://api.spotify.com/v1/tracks/6kxErsVgalFeBlxRfHCuUv,https://api.spotify.com/v1/audio-analysis/6kxErsVgalFeBlxRfHCuUv,151563,4,1.0,Cro,BLESSED (feat. Capital Bra),2021-04-30,top200,NEW_ENTRY,854725.0,Germany,hip hop
0.688,0.683,6,-7.454,0,0.15,0.027,0,0.368,0.817,120.01,audio_features,5hCtPGRLgeF05Q902Qdxe2,spotify:track:5hCtPGRLgeF05Q902Qdxe2,https://api.spotify.com/v1/tracks/5hCtPGRLgeF05Q902Qdxe2,https://api.spotify.com/v1/audio-analysis/5hCtPGRLgeF05Q902Qdxe2,128800,4,8.0,"KASIMIR1441, WILDBWOYS",Wein für mich,2021-03-19,top200,NEW_ENTRY,367406.0,Germany,rap
0.719,0.705,5,-6.891,0,0.252,0.223,1.89e-06,0.152,0.435,133.927,audio_features,1E1YyZjbteIz2XQyLvtRxD,spotify:track:1E1YyZjbteIz2XQyLvtRxD,https://api.spotify.com/v1/tracks/1E1YyZjbteIz2XQyLvtRxD,https://api.spotify.com/v1/audio-analysis/1E1YyZjbteIz2XQyLvtRxD,162651,4,9.0,"The Cratez, Bausa, Maxwell",Skifahren (feat. Joshi Mizu),2019-11-15,top200,NEW_ENTRY,463982.0,Germany,
0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,audio_features,6osaMSJh9NguagEDQcZaKx,spotify:track:6osaMSJh9NguagEDQcZaKx,https://api.spotify.com/v1/tracks/6osaMSJh9NguagEDQcZaKx,https://api.spotify.com/v1/audio-analysis/6osaMSJh9NguagEDQcZaKx,185195,4,5.0,"DJ Snake, J Balvin",Loco Contigo (feat. J. Balvin & Tyga),2019-08-01,top200,NEW_ENTRY,359697.0,Germany,pop
0.814,0.673,0,-6.802,0,0.0738,0.194,4.55e-05,0.0786,0.599,156.005,audio_features,5ChtVY22XWHIpSgPtZZ6wB,spotify:track:5ChtVY22XWHIpSgPtZZ6wB,https://api.spotify.com/v1/tracks/5ChtVY22XWHIpSgPtZZ6wB,https://api.spotify.com/v1/audio-analysis/5ChtVY22XWHIpSgPtZZ6wB,138903,4,3.0,"Delara, Loredana",Checka,2020-09-25,top200,NEW_ENTRY,580492.0,Germany,rap
0.468,0.669,1,-6.44,1,0.155,0.0572,5.67e-05,0.137,0.236,149.61,audio_features,3idbCPumlga23rxFA08fZE,spotify:track:3idbCPumlga23rxFA08fZE,https://api.spotify.com/v1/tracks/3idbCPumlga23rxFA08fZE,https://api.spotify.com/v1/audio-analysis/3idbCPumlga23rxFA08fZE,165373,5,4.0,Capo,GHETTOGIRL,2021-05-28,top200,NEW_ENTRY,499655.0,Germany,hip hop
0.615,0.677,5,-7.906,0,0.363,0.231,0,0.543,0.608,170.117,audio_features,1H3oIeKUEHpBhXUiso0IMH,spotify:track:1H3oIeKUEHpBhXUiso0IMH,https://api.spotify.com/v1/tracks/1H3oIeKUEHpBhXUiso0IMH,https://api.spotify.com/v1/audio-analysis/1H3oIeKUEHpBhXUiso0IMH,209232,4,1.0,"Bonez MC, RAF Camora, Gzuz",Kokain,2018-09-14,top200,NEW_ENTRY,954961.0,Germany,hip hop
0.599,0.79,9,-4.352,0,0.386,0.0213,5.87e-05,0.0778,0.528,100.119,audio_features,5yUzqd3H7cmJ1no6B4uTzu,spotify:track:5yUzqd3H7cmJ1no6B4uTzu,https://api.spotify.com/v1/tracks/5yUzqd3H7cmJ1no6B4uTzu,https://api.spotify.com/v1/audio-analysis/5yUzqd3H7cmJ1no6B4uTzu,201501,5,1.0,Apache 207,Angst,2021-01-01,top200,NEW_ENTRY,729660.0,Germany,hip hop
0.816,0.518,9,-7.911,1,0.245,0.0159,2.86e-06,0.337,0.328,78.005,audio_features,6WkbQW89dlU7z6Tr99P0nl,spotify:track:6WkbQW89dlU7z6Tr99P0nl,https://api.spotify.com/v1/tracks/6WkbQW89dlU7z6Tr99P0nl,https://api.spotify.com/v1/audio-analysis/6WkbQW89dlU7z6Tr99P0nl,162240,4,5.0,"Luciano, Capital Bra",Guap Gang,2018-11-23,top200,NEW_ENTRY,467607.0,Germany,hip hop
0.515,0.59,2,-6.761,0,0.217,0.176,2.47e-06,0.141,0.374,99.785,audio_features,0oOPa0AlLnjCO6eci0HIdH,spotify:track:0oOPa0AlLnjCO6eci0HIdH,https://api.spotify.com/v1/tracks/0oOPa0AlLnjCO6eci0HIdH,https://api.spotify.com/v1/audio-analysis/0oOPa0AlLnjCO6eci0HIdH,190000,4,5.0,Dardan,cOcO MAmA,2019-04-05,top200,NEW_ENTRY,628136.0,Germany,pop
0.901,0.536,2,-9.075,0,0.467,0.0312,0,0.0932,0.252,132.035,audio_features,6V1lWr7s8CO5VkxXe4hBtg,spotify:track:6V1lWr7s8CO5VkxXe4hBtg,https://api.spotify.com/v1/tracks/6V1lWr7s8CO5VkxXe4hBtg,https://api.spotify.com/v1/audio-analysis/6V1lWr7s8CO5VkxXe4hBtg,197240,4,1.0,Luciano,PEPPERMINT,2021-03-05,top200,NEW_ENTRY,794806.0,Germany,classical
0.67,0.664,8,-6.157,0,0.233,0.0267,0,0.11,0.162,97.174,audio_features,5iddrTFG7zJ4g9UkgpPxJv,spotify:track:5iddrTFG7zJ4g9UkgpPxJv,https://api.spotify.com/v1/tracks/5iddrTFG7zJ4g9UkgpPxJv,https://api.spotify.com/v1/audio-analysis/5iddrTFG7zJ4g9UkgpPxJv,158493,4,2.0,Samra,Schockstarre,2021-11-26,top200,NEW_ENTRY,651390.0,Germany,alt z
0.739,0.792,11,-4.256,0,0.0418,0.091,0,0.0516,0.547,104.016,audio_features,0NiXXAI876aGImAd6rTj8w,spotify:track:0NiXXAI876aGImAd6rTj8w,https://api.spotify.com/v1/tracks/0NiXXAI876aGImAd6rTj8w,https://api.spotify.com/v1/audio-analysis/0NiXXAI876aGImAd6rTj8w,181615,4,8.0,"Jonas Blue, William Singe",Mama,2017-07-20,top200,NEW_ENTRY,296344.0,Germany,pop
0.543,0.566,6,-10.777,0,0.199,0.114,1.27e-05,0.112,0.126,121.461,audio_features,6cGm0z7kp0YtNiaGgDtmHW,spotify:track:6cGm0z7kp0YtNiaGgDtmHW,https://api.spotify.com/v1/tracks/6cGm0z7kp0YtNiaGgDtmHW,https://api.spotify.com/v1/audio-analysis/6cGm0z7kp0YtNiaGgDtmHW,166177,5,3.0,"Ufo361, Sonus030",Zweifel,2020-10-02,top200,NEW_ENTRY,620825.0,Germany,rap
0.817,0.704,10,-8.258,0,0.085,0.175,0.156,0.137,0.154,100.507,audio_features,2i4iMzEPsJQoKQC89xKDC4,spotify:track:2i4iMzEPsJQoKQC89xKDC4,https://api.spotify.com/v1/tracks/2i4iMzEPsJQoKQC89xKDC4,https://api.spotify.com/v1/audio-analysis/2i4iMzEPsJQoKQC89xKDC4,154694,4,1.0,"Bonez MC, LX",NIEMALS UNTER 1000,2020-09-25,top200,NEW_ENTRY,717968.0,Germany,hip hop
0.604,0.765,11,-6.75,0,0.434,0.639,0,0.0938,0.773,118.257,audio_features,38KR9aB0bPkjM4gKhKr7tr,spotify:track:38KR9aB0bPkjM4gKhKr7tr,https://api.spotify.com/v1/tracks/38KR9aB0bPkjM4gKhKr7tr,https://api.spotify.com/v1/audio-analysis/38KR9aB0bPkjM4gKhKr7tr,213945,4,5.0,"RAF Camora, AriBeatz",Perfekt (feat. Sofiane),2018-11-16,top200,NEW_ENTRY,425792.0,Germany,
0.774,0.707,8,-6.902,0,0.367,0.234,0,0.134,0.82,160.041,audio_features,0O214XAfoQz8VVH83xpAjz,spotify:track:0O214XAfoQz8VVH83xpAjz,https://api.spotify.com/v1/tracks/0O214XAfoQz8VVH83xpAjz,https://api.spotify.com/v1/audio-analysis/0O214XAfoQz8VVH83xpAjz,172067,4,2.0,"Miksu / Macloud, Veysel, KC Rebell, Ramo",Wenn sie ruft,2021-02-05,top200,NEW_ENTRY,536520.0,Germany,hip hop
0.828,0.697,2,-7.962,1,0.252,0.0147,0.0264,0.106,0.629,167.997,audio_features,3ipliatTDndCmnYGaNiAbI,spotify:track:3ipliatTDndCmnYGaNiAbI,https://api.spotify.com/v1/tracks/3ipliatTDndCmnYGaNiAbI,https://api.spotify.com/v1/audio-analysis/3ipliatTDndCmnYGaNiAbI,148915,4,2.0,"Ufo361, Bonez MC",7,2021-01-01,top200,NEW_ENTRY,647374.0,Germany,rap
0.761,0.487,1,-10.012,1,0.0699,0.215,0.716,0.11,0.156,91.018,audio_features,5N92YoWttffe7U5v2j2ZA6,spotify:track:5N92YoWttffe7U5v2j2ZA6,https://api.spotify.com/v1/tracks/5N92YoWttffe7U5v2j2ZA6,https://api.spotify.com/v1/audio-analysis/5N92YoWttffe7U5v2j2ZA6,151723,4,9.0,Bonez MC,Papa ist in Hollywood,2020-09-11,top200,NEW_ENTRY,503493.0,Germany,hip hop
0.63,0.692,7,-4.951,0,0.427,0.275,0,0.167,0.82,179.877,audio_features,1mdJ39D1lrR3aWIOhgeNaE,spotify:track:1mdJ39D1lrR3aWIOhgeNaE,https://api.spotify.com/v1/tracks/1mdJ39D1lrR3aWIOhgeNaE,https://api.spotify.com/v1/audio-analysis/1mdJ39D1lrR3aWIOhgeNaE,203067,4,2.0,"Capital Bra, Samra",Wir ticken,2019-03-15,top200,NEW_ENTRY,1047001.0,Germany,hip hop
0.819,0.722,10,-6.456,0,0.206,0.456,0.39,0.118,0.352,125.041,audio_features,2r9gIpt17PhZv0y2nCpFHC,spotify:track:2r9gIpt17PhZv0y2nCpFHC,https://api.spotify.com/v1/tracks/2r9gIpt17PhZv0y2nCpFHC,https://api.spotify.com/v1/audio-analysis/2r9gIpt17PhZv0y2nCpFHC,172289,4,1.0,"RAF Camora, Luciano",2CB,2021-09-10,top200,NEW_ENTRY,1015426.0,Germany,hip hop
0.789,0.509,9,-8.766,0,0.291,0.768,3.36e-06,0.272,0.418,114.957,audio_features,7ygVaACDENw4PgLbN1awFE,spotify:track:7ygVaACDENw4PgLbN1awFE,https://api.spotify.com/v1/tracks/7ygVaACDENw4PgLbN1awFE,https://api.spotify.com/v1/audio-analysis/7ygVaACDENw4PgLbN1awFE,183793,4,1.0,Apache 207,Matrix,2020-02-25,top200,NEW_ENTRY,729891.0,Germany,hip hop
0.658,0.73,10,-6.002,0,0.252,0.448,0.00339,0.193,0.447,88.894,audio_features,7CzSP7spDpZBP8edbtPIwI,spotify:track:7CzSP7spDpZBP8edbtPIwI,https://api.spotify.com/v1/tracks/7CzSP7spDpZBP8edbtPIwI,https://api.spotify.com/v1/audio-analysis/7CzSP7spDpZBP8edbtPIwI,199875,4,7.0,"RAF Camora, Bonez MC",Unnormal,2019-11-01,top200,NEW_ENTRY,486854.0,Germany,rap
0.622,0.675,5,-8.508,0,0.168,0.0615,0,0.132,0.416,173.038,audio_features,6RvBo8JZUMSvvHnGa2hDrj,spotify:track:6RvBo8JZUMSvvHnGa2hDrj,https://api.spotify.com/v1/tracks/6RvBo8JZUMSvvHnGa2hDrj,https://api.spotify.com/v1/audio-analysis/6RvBo8JZUMSvvHnGa2hDrj,172474,4,5.0,Kontra K,Diese eine Melodie,2021-03-05,top200,NEW_ENTRY,631440.0,Germany,rap
0.658,0.843,10,-2.912,0,0.13,0.0475,1.87e-05,0.136,0.339,93.23,audio_features,19LqJBBfd73oeBc3CPgDdl,spotify:track:19LqJBBfd73oeBc3CPgDdl,https://api.spotify.com/v1/tracks/19LqJBBfd73oeBc3CPgDdl,https://api.spotify.com/v1/audio-analysis/19LqJBBfd73oeBc3CPgDdl,140027,4,1.0,Samra,Lost (feat. TOPIC42),2020-12-11,top200,NEW_ENTRY,732251.0,Germany,alt z
0.687,0.882,1,-4.843,0,0.326,0.0601,1.1e-06,0.385,0.297,92.994,audio_features,5CQqlc5MtuFpyIiPsn3iWa,spotify:track:5CQqlc5MtuFpyIiPsn3iWa,https://api.spotify.com/v1/tracks/5CQqlc5MtuFpyIiPsn3iWa,https://api.spotify.com/v1/audio-analysis/5CQqlc5MtuFpyIiPsn3iWa,171080,4,10.0,Farid Bang,BITTE SPITTE X,2021-11-26,top200,NEW_ENTRY,408075.0,Germany,hip hop
0.747,0.592,5,-8.495,0,0.149,0.466,2.67e-06,0.105,0.667,144.034,audio_features,6kezdAUvjvgZJcxrSH5c2W,spotify:track:6kezdAUvjvgZJcxrSH5c2W,https://api.spotify.com/v1/tracks/6kezdAUvjvgZJcxrSH5c2W,https://api.spotify.com/v1/audio-analysis/6kezdAUvjvgZJcxrSH5c2W,187307,4,5.0,KC Rebell,Teil von mir,2021-11-26,top200,NEW_ENTRY,480172.0,Germany,hip hop
0.625,0.939,4,-3.115,0,0.0669,0.00138,0,0.424,0.644,102.999,audio_features,776AftMmFFAWUIEAb3lHhw,spotify:track:776AftMmFFAWUIEAb3lHhw,https://api.spotify.com/v1/tracks/776AftMmFFAWUIEAb3lHhw,https://api.spotify.com/v1/audio-analysis/776AftMmFFAWUIEAb3lHhw,194787,4,2.0,Måneskin,ZITTI E BUONI,2021-05-23,top200,NEW_ENTRY,408003.0,Germany,rock
0.614,0.38,6,-11.203,0,0.245,0.231,0.000516,0.12,0.215,157.008,audio_features,11NL4WkilMYNvu1iQrzCLL,spotify:track:11NL4WkilMYNvu1iQrzCLL,https://api.spotify.com/v1/tracks/11NL4WkilMYNvu1iQrzCLL,https://api.spotify.com/v1/audio-analysis/11NL4WkilMYNvu1iQrzCLL,167415,4,6.0,Ufo361,Daniel Lee,2021-07-02,top200,NEW_ENTRY,568571.0,Germany,rap
0.874,0.435,10,-8.69,0,0.402,0.0265,0,0.143,0.609,122.061,audio_features,6xMBPfgaEQKshwp7oYrtP4,spotify:track:6xMBPfgaEQKshwp7oYrtP4,https://api.spotify.com/v1/tracks/6xMBPfgaEQKshwp7oYrtP4,https://api.spotify.com/v1/audio-analysis/6xMBPfgaEQKshwp7oYrtP4,199645,4,5.0,"AK AUSSERKONTROLLE, Shindy",Hood,2020-03-27,top200,NEW_ENTRY,633731.0,Germany,hip hop
0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,audio_features,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,233713,4,2.0,Ed Sheeran,Shape of You,2017-01-06,top200,NEW_ENTRY,307942.0,Germany,pop
0.838,0.549,9,-7.145,0,0.0755,0.877,0.000964,0.115,0.654,114.445,audio_features,3r1cV21xPMkgCmxk8VqWOB,spotify:track:3r1cV21xPMkgCmxk8VqWOB,https://api.spotify.com/v1/tracks/3r1cV21xPMkgCmxk8VqWOB,https://api.spotify.com/v1/audio-analysis/3r1cV21xPMkgCmxk8VqWOB,135597,4,1.0,Capital Bra,Cherry Lady,2019-03-22,top200,NEW_ENTRY,1576901.0,Germany,hip hop
0.472,0.743,10,-5.804,0,0.316,0.11,9.73e-06,0.091,0.497,92.935,audio_features,2OjZTGCw6DlaPXFhzTtHiu,spotify:track:2OjZTGCw6DlaPXFhzTtHiu,https://api.spotify.com/v1/tracks/2OjZTGCw6DlaPXFhzTtHiu,https://api.spotify.com/v1/audio-analysis/2OjZTGCw6DlaPXFhzTtHiu,159213,4,10.0,"Milonair, Bonez MC",AUTOPILOT,2019-06-21,top200,NEW_ENTRY,438506.0,Germany,hip hop
0.829,0.471,0,-8.314,0,0.189,0.243,2.55e-05,0.201,0.401,114.011,audio_features,3IjfWBZrBISpcLhIMY44T6,spotify:track:3IjfWBZrBISpcLhIMY44T6,https://api.spotify.com/v1/tracks/3IjfWBZrBISpcLhIMY44T6,https://api.spotify.com/v1/audio-analysis/3IjfWBZrBISpcLhIMY44T6,147768,4,1.0,"Ufo361, RIN",LOW LIFE,2021-03-19,top200,NEW_ENTRY,782565.0,Germany,rap
0.843,0.534,8,-8.122,1,0.236,0.174,1.99e-05,0.237,0.561,134.023,audio_features,6HiwmjQTfbfxyRve3RGXKZ,spotify:track:6HiwmjQTfbfxyRve3RGXKZ,https://api.spotify.com/v1/tracks/6HiwmjQTfbfxyRve3RGXKZ,https://api.spotify.com/v1/audio-analysis/6HiwmjQTfbfxyRve3RGXKZ,198040,4,4.0,"KC Rebell, Summer Cem",ANANI BACINI,2020-10-09,top200,NEW_ENTRY,434757.0,Germany,hip hop
0.795,0.819,10,-4.859,0,0.112,0.0879,2.89e-06,0.0729,0.57,116.006,audio_features,6ujq8IjOGkbJrp09qarW1E,spotify:track:6ujq8IjOGkbJrp09qarW1E,https://api.spotify.com/v1/tracks/6ujq8IjOGkbJrp09qarW1E,https://api.spotify.com/v1/audio-analysis/6ujq8IjOGkbJrp09qarW1E,285635,4,7.0,"Nimo, Capo",Shem Shem & Sex,2019-01-11,top200,NEW_ENTRY,379284.0,Germany,hip hop
0.679,0.605,2,-10.004,0,0.265,0.534,0.0881,0.192,0.488,194.071,audio_features,06ieFuGkwHCOFP2cmOBmgb,spotify:track:06ieFuGkwHCOFP2cmOBmgb,https://api.spotify.com/v1/tracks/06ieFuGkwHCOFP2cmOBmgb,https://api.spotify.com/v1/audio-analysis/06ieFuGkwHCOFP2cmOBmgb,204053,4,7.0,RIN,Monica Bellucci,2017-09-01,top200,NEW_ENTRY,251555.0,Germany,rap
0.774,0.814,10,-6.145,0,0.0584,0.204,0.456,0.118,0.254,109.019,audio_features,4aZfvvgfoSfmSZpfwQYzC0,spotify:track:4aZfvvgfoSfmSZpfwQYzC0,https://api.spotify.com/v1/tracks/4aZfvvgfoSfmSZpfwQYzC0,https://api.spotify.com/v1/audio-analysis/4aZfvvgfoSfmSZpfwQYzC0,185330,4,1.0,"Bonez MC, Maxwell",Ihr Hobby,2020-09-11,top200,NEW_ENTRY,917901.0,Germany,hip hop
0.677,0.633,9,-7.353,0,0.0467,0.111,0.179,0.217,0.404,145.012,audio_features,7Ek9e3eIuktIFjpDRQfmHE,spotify:track:7Ek9e3eIuktIFjpDRQfmHE,https://api.spotify.com/v1/tracks/7Ek9e3eIuktIFjpDRQfmHE,https://api.spotify.com/v1/audio-analysis/7Ek9e3eIuktIFjpDRQfmHE,232147,4,1.0,Luciano,Mios mit Bars,2020-02-14,top200,NEW_ENTRY,949584.0,Germany,classical
0.832,0.631,11,-7.172,0,0.174,0.107,6.45e-05,0.136,0.543,156.104,audio_features,29MYzr6RNOpMY1SijWMGuJ,spotify:track:29MYzr6RNOpMY1SijWMGuJ,https://api.spotify.com/v1/tracks/29MYzr6RNOpMY1SijWMGuJ,https://api.spotify.com/v1/audio-analysis/29MYzr6RNOpMY1SijWMGuJ,161582,4,9.0,Loredana,Gangster,2020-11-27,top200,NEW_ENTRY,358688.0,Germany,
0.789,0.521,4,-5.58,1,0.41,0.294,0,0.0764,0.422,151.855,audio_features,0dv22i02nk3o8JwmK6BwjI,spotify:track:0dv22i02nk3o8JwmK6BwjI,https://api.spotify.com/v1/tracks/0dv22i02nk3o8JwmK6BwjI,https://api.spotify.com/v1/audio-analysis/0dv22i02nk3o8JwmK6BwjI,174836,4,6.0,Joker Bra,AMEX BLACK,2020-02-14,top200,NEW_ENTRY,544993.0,Germany,pop
0.941,0.63,8,-8.303,1,0.172,0.221,0.000368,0.107,0.314,128.036,audio_features,3gYqs2rirH5M3q4MgBKg7s,spotify:track:3gYqs2rirH5M3q4MgBKg7s,https://api.spotify.com/v1/tracks/3gYqs2rirH5M3q4MgBKg7s,https://api.spotify.com/v1/audio-analysis/3gYqs2rirH5M3q4MgBKg7s,194800,4,4.0,"KC Rebell, Summer Cem",IRON MAN,2020-10-16,top200,NEW_ENTRY,442309.0,Germany,hip hop
0.664,0.725,4,-3.9,0,0.386,0.262,0,0.0848,0.552,127.863,audio_features,6BPbNmOnVGHxVWRqeWvJaJ,spotify:track:6BPbNmOnVGHxVWRqeWvJaJ,https://api.spotify.com/v1/tracks/6BPbNmOnVGHxVWRqeWvJaJ,https://api.spotify.com/v1/audio-analysis/6BPbNmOnVGHxVWRqeWvJaJ,204347,5,10.0,"Azet, Zuna, Noizy",Kriminell,2018-03-16,top200,NEW_ENTRY,238541.0,Germany,hip hop
0.685,0.693,5,-6.741,0,0.217,0.125,1.81e-06,0.275,0.493,167.957,audio_features,6ikiAn9th3TUfS3bYS7gDX,spotify:track:6ikiAn9th3TUfS3bYS7gDX,https://api.spotify.com/v1/tracks/6ikiAn9th3TUfS3bYS7gDX,https://api.spotify.com/v1/audio-analysis/6ikiAn9th3TUfS3bYS7gDX,174249,4,7.0,ELIF,AUGEN ZU (feat. Samra),2020-09-04,top200,NEW_ENTRY,441333.0,Germany,electronic
0.623,0.789,6,-6.534,0,0.195,0.54,0.000656,0.1,0.683,103.364,audio_features,4m973PBeKbRIMCdLypmPWz,spotify:track:4m973PBeKbRIMCdLypmPWz,https://api.spotify.com/v1/tracks/4m973PBeKbRIMCdLypmPWz,https://api.spotify.com/v1/audio-analysis/4m973PBeKbRIMCdLypmPWz,188932,4,6.0,RAF Camora,Sag Nix,2017-12-08,top200,NEW_ENTRY,281337.0,Germany,hip hop
